route_id,agency_id,"route_short_name","route_long_name","route_desc",route_type,"route_url","route_color","route_text_color"
69301,1,"2","Waasl Shopping-Station-H Bokstr-Tuinlaan","Tuinlaan - Waasland Shopping/Waasland Shopping - Tuinlaan",3,"","FFCC11","000000"
69302,1,"3","Nieuwkerken-Ster-Station-Markt-Tuinlaan-H Bokstr","Hoge Bokstraat - Ster - Nieuwkerken/Nieuwkerken - Ster - Hoge Bokstraat",3,"","BBDD00","000000"
69303,1,"4","Glycinenplein- Markt- Station- Nieuwkerken- Ster","Glycinenplein - Nieuwkerken - Ster/Ster - Nieuwkerken - Glycinenplein",3,"","229922","FFFFFF"
69304,1,"21","Meerdonk- St-Niklaas- Belsele - Sinaai - (Lokeren)","Meerdonk - De Klinge - Sint-Niklaas - Lokeren/Lokeren - Sint-Niklaas - De Klinge - Meerdonk",3,"","991199","FFFFFF"
69305,1,"22","Hulst - St-Niklaas - Belsele - Sinaai - (Lokeren)","Hulst - Sint-Niklaas - Lokeren/Lokeren - Sint-Niklaas - Hulst",3,"","995511","FFFFFF"
69306,1,"23","De Klinge- Meerdonk- Sint-Niklaas- Belsele- Sinaai","De Klinge - Meerdonk - Sint-Niklaas - Sinaai/Sinaai - Sint-Niklaas - Meerdonk - De Klinge",3,"","BB0022","FFFFFF"
69307,1,"27","Meerdonk- Sint-Niklaas- Sinaai- Eksaarde- Lokeren","Meerdonk - De Klinge - Sint-Niklaas - Lokeren/Lokeren - Sint-Niklaas - De Klinge Meerdonk",3,"","1199DD","FFFFFF"
69308,1,"31","Sint-Niklaas - Kieldrecht - Doel","Doel - Kieldrecht - St.Niklaas/St.Niklaas - Kieldrecht - Doel",3,"","EE8822","FFFFFF"
69309,1,"240","Belbus Stekene - Sint-Gillis-Waas - Moerbeke","Belbus Stekene - Sint-Gillis-Waas - Moerbeke/Belbus Stekene - Sint-Gillis-Waas - Moerbeke",3,"","FFFFFF","000099"
69310,1,"41","Sint-Niklaas - Stekene - Moerbeke Waas","Moerbeke - Stekene - Sint-Niklaas/Sint-Niklaas - Stekene - Moerbeke",3,"","FFCCAA","000000"
69311,1,"42","Sint-Niklaas - Kemzeke Paal - Hulst","Hulst - Kemzeke Paal - Sint-Niklaas/Sint-Niklaas - Kemzeke Paal - Hulst",3,"","444411","FFFFFF"
69312,1,"43","Sint-Niklaas - Stekene Hellestraat - Hulst","Hulst - Stekene Hellestraat - Sint-Niklaas/Sint-Niklaas - Stekene Hellestraat - Hulst",3,"","1199DD","FFFFFF"
69313,1,"44","Sint-Niklaas - Stekene - Koewacht","Koewacht - Stekene - Sint-Niklaas/Sint-Niklaas - Stekene - Koewacht",3,"","C5AA77","000000"
69314,1,"49","Lokeren - Moerbeke Waas - Zelzate","Zelzate - Moerbeke Waas - Lokeren/Lokeren - Moerbeke Waas - Zelzate",3,"","EE8822","FFFFFF"
69315,1,"68","Dendermonde - Zele - Lokeren","Dendermonde - Zele - Lokeren/Lokeren - Zele - Dendermonde",3,"","0099AA","000000"
69316,1,"270","Belbus Lokeren - Waasmunster","Belbus Lokeren - Waasmunster/Belbus Lokeren - Waasmunster",3,"","FFFFFF","000099"
69317,1,"280","Belbus Beveren - Kruibeke - Temse","Belbus Beveren - Kruibeke - Temse/Belbus Beveren - Kruibeke - Temse",3,"","FFFFFF","000099"
69318,1,"81","Antwerpen L.O.-Beveren-Westakkers-St-Nikl-Lokeren","Lokeren - Sint-Niklaas -Westakkers - Beveren- Antwerpen-L.O./Antwerpen-L.O.- Beveren- Westakkers- Sint-Niklaas - Lokeren",3,"","FFCC11","000000"
69319,1,"82","Antwerpen L.O.-Beveren-Haasdonk-St-Niklaas-Lokeren","Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antwerpen L.O./Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas - Lokeren",3,"","C5AA77","000000"
69320,1,"83","Antwerpen L.O.- Beveren - Kallo - Kieldrecht","Kieldrecht - Kallo - Beveren - Antwerpen L.O./Antwerpen L.O. - Beveren - Kallo - Kieldrecht",3,"","BB0022","FFFFFF"
69321,1,"84","Antwerpen L.O - Beveren - Vrasene - Kieldrecht","Kieldrecht - Vrasene - Beveren - Antwerpen L.O./Antwerpen L.O. - Beveren - Vrasene - Kieldrecht",3,"","229922","FFFFFF"
69322,1,"85","Antw. LO-Beveren-Vrasene-SGW-Stekene-Moerbeke","Moerbeke- Stekene- StGillisWaas- Vrasene- Beveren- Antw L.O./Antw. LO- Beveren- Vrasene- StGillisWaas- Stekene- Moerbeke",3,"","0044BB","FFFFFF"
69323,1,"87","Antwerpen L.O. - Burcht - Zwijndrecht","Zwijndrecht - Burcht - Antwerpen L.O./Antwerpen L.O. - Burcht - Zwijndrecht",3,"","1199DD","FFFFFF"
69324,1,"89","Antwerpen L.O. - Kallo - Kieldrecht","Kieldrecht - Kallo - Antwerpen L.O./Antwerpen L.O. - Kallo - Kieldrecht",3,"","005555","FFFFFF"
69325,1,"290","Belbus Hamme","Belbus Hamme/Belbus Hamme",3,"","FFFFFF","000099"
69326,1,"91","Sint-Niklaas - Hamme - Dendermonde- Lebbeke- Aalst","Aalst - Lebbeke - Dendermonde - Hamme - Sint-Niklaas/Sint-Niklaas - Hamme - Dendermonde - Lebbeke - Aalst",3,"","DD0077","FFFFFF"
69327,1,"92","Sint-Niklaas-Hamme-Moerzeke- D'monde-Lebbeke-Aalst","Aalst-Lebbeke-Dendermonde-Moerzeke-Hamme-Sint-Niklaas/Sint-Niklaas-Hamme-Moerzeke-Dendermonde-Lebbeke-Aalst",3,"","AACCEE","000000"
69328,1,"93","Sint-Niklaas - Hoogk - Temse - Rupelm - A'pen L.O","Antwerpen L.O.- Rupelmonde - Temse - Hoogk - Sint-Niklaas/Sint-Niklaas-Hoogk-Temse-Rupelmonde-Antwerpen L.O.",3,"","77CCAA","000000"
69329,1,"95","Sint-Niklaas - Velle - Temse - Rupelm - A'pen L.O","Antwerpen L.O. - Rupelmonde - Temse - Velle - Sint-Niklaas/Sint-Niklaas - Velle - Temse - Rupelmonde - Antwerpen L.O.",3,"","DD0077","FFFFFF"
69330,1,"97","Sint-Niklaas - Tielr - Temse - Rupelm - A'pen L.O","Antwerpen L.O.-Rupelmonde-Temse-Tielrode-Sint-Niklaas/Sint-Niklaas - Tielrode - Temse - Rupelmonde- Antwerpen L.O.",3,"","8899AA","000000"
69331,1,"98","Sint-Niklaas - Tielrode - Temse -Puurs -Londerzeel","Londerzeel - Puurs - Temse - Tielrode - Sint-Niklaas/Sint-Niklaas - Tielrode - Temse - Puurs - Londerzeel",3,"","77CCAA","000000"
69332,1,"99","Hamme - Temse - Rupelmonde - Antwerpen L.O","Antwerpen L.O. - Rupelmonde - Temse - Hamme/Hamme - Temse - Rupelmonde - Antwerpen L.O.",3,"","005555","FFFFFF"
69333,1,"1","ASZ - Station - Oude Abdijstraat","Oude Abdijstraat - Station - ASZ/ASZ - Station - Oude Abdijstraat",3,"","229922","FFFFFF"
69334,1,"2","Erembodegem - Aalst Station - Herdersem","Herdersem - Aalst Station - Erembodegem/Erembodegem - Aalst Station - Herdersem",3,"","0099AA","000000"
69335,1,"3","Aalst Oude Abdijstraat - Station - Nieuwerkerken","Aalst Oude Abdijstraat - Station - Nieuwerkerken/Nieuwerkerken - Aalst Station - Oude Abdijstraat",3,"","0044BB","FFFFFF"
69336,1,"4","ASZ - Station - O.L.V. Ziekenhuis - Hof Zomergem","Hof Zomergem - O.L.V. Ziekenhuis - Station - ASZ/ASZ - Station - O.L.V. Ziekenhuis - Hof Zomergem",3,"","BB0022","FFFFFF"
69337,1,"320","Belbus Lebbeke - Buggenhout","Belbus Lebbeke - Buggenhout/Belbus Lebbeke - Buggenhout",3,"","FFFFFF","000099"
69338,1,"21","Dendermonde - Malderen","Dendermonde - Malderen/Malderen - Dendermonde",3,"","FFCC11","000000"
69339,1,"23","Dendermonde - Opwijk Station - Asse","Dendermonde - Opwijk Station - Asse/Asse - Opwijk Station - Dendermonde",3,"","BBDD00","000000"
69340,1,"24","Dendermonde - Opwijk Nijverseel - Asse","Dendermonde - Opwijk Nijverseel - Asse/Asse - Opwijk Nijverseel - Dendermonde",3,"","1199DD","FFFFFF"
69341,1,"26","Dendermonde - Wieze - Aalst","Dendermonde - Wieze - Aalst/Aalst - Wieze - Dendermonde",3,"","BB0022","FFFFFF"
69342,1,"27","Dendermonde - Wetteren - Heusden - Gent","Dendermonde - Wetteren - Heusden - Gent/Gent - Heusden - Wetteren - Dendermonde",3,"","229922","FFFFFF"
69343,1,"28","Dendermonde - Wetteren - Melle - Gent","Dendermonde - Wetteren - Melle - Gent/Gent - Melle - Wetteren - Dendermonde",3,"","FF88AA","000000"
69344,1,"29","Dendermonde - Schoonaarde - Berlare","Dendermonde - Schoonaarde - Berlare/Berlare - Schoonaarde - Dendermonde",3,"","995511","FFFFFF"
69345,1,"330","Belbus Ninove - Haaltert","Belbus Ninove - Haaltert/Belbus Ninove - Haaltert",3,"","FFFFFF","000099"
69346,1,"31","Aalst - Denderleeuw - Ninove","Aalst - Denderleeuw - Ninove/Ninove - Denderleeuw - Aalst",3,"","991199","FFFFFF"
69347,1,"32","Aalst - Denderleeuw - Aspelare - Ninove","Aalst - Denderleeuw - Aspelare - Ninove/Ninove - Aspelare - Denderleeuw - Aalst",3,"","771133","FFFFFF"
69348,1,"33","Aalst - Denderleeuw Hemelrijk - Aspelare - Ninove","Aalst - Denderleeuw Hemelrijk - Aspelare - Ninove/Ninove - Aspelare - Denderleeuw Hemelrijk - Aalst",3,"","DD0077","FFFFFF"
69349,1,"34","Aalst - Denderhoutem -  Ninove","Aalst - Denderhoutem - Ninove/Ninove - Denderhoutem  - Aalst",3,"","005555","FFFFFF"
69350,1,"36","Zottegem - Aspelare - Ninove","Ninove - Aspelare -Zottegem/Zottegem - Aspelare - Ninove",3,"","BB0022","FFFFFF"
69351,1,"39","Brakel - Lierde - Ninove","Ninove - Lierde - Brakel/Brakel - Lierde - Ninove",3,"","8899AA","000000"
69352,1,"340","Belbus Faluintjes - Opwijk","Belbus Faluintjes - Opwijk/Belbus Faluintjes - Opwijk",3,"","FFFFFF","000099"
69353,1,"41","Aalst - Opwijk - Londerzeel","Londerzeel - Opwijk - Aalst/Aalst - Opwijk - Londerzeel",3,"","995511","FFFFFF"
69354,1,"42","Aalst - Meldert - Asse","Asse - Meldert - Aalst/Aalst - Meldert - Asse",3,"","444411","FFFFFF"
69355,1,"43","Aalst - Moorsel Steven Kapel - Droeshout - Opwijk","Opwijk - Droeshout - Moorsel Steven Kapel - Aalst/Aalst - Moorsel Steven Kapel - Droeshout - Opwijk",3,"","FFCCAA","000000"
69356,1,"44","Aalst - Meldert - Opwijk - Londerzeel","Londerzeel - Opwijk - Meldert - Aalst/Aalst - Meldert - Opwijk - Londerzeel",3,"","FF88AA","000000"
69357,1,"46","Wetteren - Oosterzele - Zottegem","Zottegem - Oosterzele - Wetteren/Wetteren -  Oosterzele - Zottegem",3,"","0099AA","000000"
69358,1,"47","Wetteren - Bavegem - Zottegem","Zottegem - Bavegem - Wetteren/Wetteren - Bavegem - Zottegem",3,"","995511","FFFFFF"
69359,1,"53","Aalst - Gijzegem - Overmere - Lokeren","Lokeren - Overmere - Gijzegem - Aalst/Aalst - Gijzegem - Overmere - Lokeren",3,"","77CCAA","000000"
69360,1,"54","Aalst - Overmere - Lokeren","Lokeren - Overmere - Aalst/Aalst - Overmere - Lokeren",3,"","DD0077","FFFFFF"
69361,1,"355","Belbus Zele - Berlare","Belbus Zele - Berlare/Belbus Zele - Berlare",3,"","FFFFFF","000099"
69362,1,"57","Aalst - Hofstade - Gijzegem - Dendermonde","Dendermonde - Gijzegem - Hofstade - Aalst/Aalst - Hofstade - Gijzegem - Dendermonde",3,"","005555","FFFFFF"
69363,1,"58","Aalst - Hofstade - Lede - Serskamp - Wetteren","Aalst - Hofstade - Lede - Serskamp - Wetteren/Wetteren - Serskamp - Lede - Hofstade - Aalst",3,"","FFCC11","000000"
69364,1,"59","Aalst - Hofstade - Lede - Oordegem - Wetteren","Aalst - Hofstade - Lede - Oordegem - Wetteren/Wetteren - Oordegem - Lede - Hofstade - Aalst",3,"","AACCEE","000000"
69365,1,"370","Belbus Geraardsbergen","Belbus Geraardsbergen/Belbus Geraardsbergen",3,"","FFFFFF","000099"
69366,1,"71","Geraardsbergen-Moerbeke-Galmaarden-Enghien/Edingen","Edingen - Galmaarden - Moerbeke - Geraardsbergen/Geraardsbergen - Moerbeke - Galmaarden - Edingen",3,"","DD0077","FFFFFF"
69367,1,"72","Geraardsbergen-Moerbeke-Galmaarden-Bever/Biévène","Bever - Galmaarden - Moerbeke -  Geraardsbergen/Geraardsbergen - Moerbeke - Galmaarden - Bever",3,"","FFCC11","000000"
69368,1,"73","Geraardsbergen-Moerbeke-Akrenbos-Bever/Biévène","Bever - Akrenbos - Moerbeke - Geraardsbergen/Geraardsbergen - Moerbeke - Akrenbos  - Bever",3,"","229922","FFFFFF"
69369,1,"74","Geraardsbergen-Moerbeke-Viane-Bever/Biévène","Bever(Biévène)- Viane - Geraardsbergen/Geraardsbergen - Viane - Bever(Biévène)",3,"","EE8822","FFFFFF"
69370,1,"76","Overboelare Leliestr-Geraardsbergen-Zandbergen","Zandbergen - Geraardsbergen - Overboelare/Overboelare - Geraardsbergen - Zandbergen",3,"","0044BB","FFFFFF"
69371,1,"77","Geraardsbergen-Waarbeke-Denderwindeke","Denderwindeke - Waarbeke - Geraardsbergen/Geraardsbergen - Waarbeke - Denderwindeke",3,"","991199","FFFFFF"
69372,1,"78","Overboelare - Geraardsbergen - Everbeek - Brakel","Brakel - Everbeek - Geraardsbergen - Overboelare/Overboelare - Geraardsbergen - Everbeek - Brakel",3,"","BB0022","FFFFFF"
69373,1,"81","Aalst - Mere - Aaigem - (Woubrechtegem)","Aalst - Mere - Aaigem - (Woubrechtegem) - Heldergem/Heldergem - (Woubrechtegem) - Aaigem - Mere - Aalst",3,"","EE8822","FFFFFF"
69374,1,"82","Aalst - Haaltert - Kerksken - Heldergem","Aalst - Haaltert - Kerksken - Heldergem/Heldergem - Kerksken - Haaltert - Aalst",3,"","BBDD00","000000"
69375,1,"83","Aalst - Kerksken","Aalst - Kerksken/Kerksken - Aalst",3,"","77CCAA","000000"
69376,1,"84","Aalst - Mere - Burst - Heldergem","Aalst - Mere - Burst - Heldergem/Heldergem - Burst - Mere - Aalst",3,"","FF88AA","000000"
69377,1,"385","Belbus Lede - Erpe-Mere","Belbus Lede - Erpe-Mere/Belbus Lede - Erpe-Mere",3,"","FFFFFF","000099"
69378,1,"87","Aalst - Aspelare - Geraardsbergen","Aalst - Aspelare - Geraardsbergen/Geraardsbergen - Aspelare - Aalst",3,"","995511","FFFFFF"
69379,1,"390","Belbus Herzele - Sint-Lievens-Houtem","Belbus Herzele - Sint-Lievens-Houtem/Belbus Herzele - Sint-Lievens-Houtem",3,"","FFFFFF","000099"
69380,1,"91","Aalst - Erpe Vijfhuizen - Burst - Zottegem","Aalst - Erpe Vijfhuizen - Burst - Zottegem/Zottegem - Burst - Erpe Vijfhuizen - Aalst",3,"","DD0077","FFFFFF"
69381,1,"92","Aalst - Erpe Vijfhuizen - Houtem -Herzele-Zottegem","Aalst - Erpe Vijfhuizen - Houtem - Herzele - Zottegem/Zottegem - Herzele - Houtem - Erpe Vijfhuizen - Aalst",3,"","FFCCAA","000000"
69382,1,"93","Aalst - Erpe Vijfhuizen - Ressegem - Herzele","Aalst - Erpe Vijfhuizen - Ressegem - Herzele/Herzele - Ressegem - Erpe Vijfhuizen - Aalst",3,"","FFCC11","000000"
69383,1,"94","Aalst - Erpe Vijfhuizen-Impe-Oordegem-Melle-Gent","Aalst - Erpe Vijfhuizen - Impe - Oordegem - Melle - Gent/Gent - Melle - Oordegem - Impe - Erpe Vijfhuizen - Aalst",3,"","771133","FFFFFF"
69384,1,"96","Aalst - Erpe Vijfhuizen - Oordegem - Melle - Gent","Aalst - Erpe Vijfhuizen - Oordegem - Melle - Gent/Gent - Melle - Oordegem - Erpe Vijfhuizen - Aalst",3,"","444411","FFFFFF"
69385,1,"98","Aalst - Erpe Vijfhuizen - Lede - Uitbergen","Uitbergen - Lede - Erpe Vijfhuizen - Aalst/Aalst - Erpe Vijfhuizen - Lede - Uitbergen",3,"","EE8822","FFFFFF"
69386,1,"410","Belbus Lierde - Brakel","Belbus Lierde - Brakel/Belbus Lierde - Brakel",3,"","FFFFFF","000099"
69387,1,"13","Geraardsbergen - Lierde - Zottegem","Geraardsbergen - Lierde - Zottegem/Zottegem - Lierde - Geraardsbergen",3,"","991199","FFFFFF"
69388,1,"16","Geraardsbergen - Parike - Oudenaarde","Geraardsbergen - Parike - Oudenaarde/Oudenaarde - Parike - Geraardsbergen",3,"","BBDD00","000000"
69389,1,"17","Geraardsbergen - Lierde - Oudenaarde","Geraardsbergen - Lierde - Oudenaarde/Oudenaarde - Lierde - Geraardsbergen",3,"","77CCAA","000000"
69390,1,"420","Belbus Zwalm - Zottegem","Belbus Zwalm - Zottegem/Belbus Zwalm - Zottegem",3,"","FFFFFF","000099"
69391,1,"21","Zottegem - Erwetegem - Ronse/Renaix","Ronse/Renaix - Erwetegem -Zottegem/Zottegem - Erwetegem - Ronse/Renaix",3,"","771133","FFFFFF"
69392,1,"22","Zottegem-Erwetegem-Flobecq/Vloesberg-Ronse/Renaix","Ronse/Renaix - Flobecq - Erwetegem - Zottegem/Zottegem - Erwetegem - Flobecq - Ronse/Renaix",3,"","FFCC11","000000"
69393,1,"23","Zottegem - Michelbeke - Ronse/Renaix","Ronse/Renaix - Michelbeke - Zottegem/Zottegem - Michelbeke - Ronse/Renaix",3,"","EE8822","FFFFFF"
69394,1,"24","Zottegem-Michelbeke-Flobecq/Vloesberg-Ronse/Renaix","Ronse/Renaix - Flobecq - Michelbeke - Zottegem/Zottegem - Michelbeke - Flobecq - Ronse/Renaix",3,"","0099AA","000000"
69395,1,"25","Zottegem-Erwetegem-StMariaOudenhove-Ronse/Renaix","Ronse/Renaix - Sint-Maria-Oudenhove - Erwetegem - Zottegem/Zottegem - Erwetegem - St-Maria Oudenhove - Ronse/Renaix",3,"","FF88AA","000000"
69396,1,"440","Belbus Oosterzele - Zottegem","Belbus Oosterzele - Zottegem/Belbus Oosterzele - Zottegem",3,"","FFFFFF","000099"
69397,1,"41","Oudenaarde - Zottegem","Oudenaarde - Zottegem/Zottegem - Oudenaarde",3,"","005555","FFFFFF"
69398,1,"42","Oudenaarde - Mater - Sint-Maria-Horebeke","Oudenaarde - Mater - Horebeke/Horebeke - Mater - Oudenaarde",3,"","0044BB","FFFFFF"
69399,1,"44","Gent - Nazareth - Oudenaarde","Gent - Nazareth - Oudenaarde/Oudenaarde - Nazareth - Gent",3,"","444411","FFFFFF"
69400,1,"445","Belbus Horebeke - Oudenaarde","Belbus Horebeke - Oudenaarde/Belbus Horebeke - Oudenaarde",3,"","FFFFFF","000099"
69401,1,"450","Belbus Kruishoutem - Wortegem-Petegem","Belbus Kruishoutem - Wortegem-Petegem/Belbus Kruishoutem - Wortegem-Petegem",3,"","FFFFFF","000099"
69403,1,"59","Kruishoutem - Waregem","Waregem - Kruishoutem/Kruishoutem - Waregem",3,"","AACCEE","000000"
69404,1,"460","Belbus Vlaamse Ardennen","Belbus Vlaamse Ardennen/Belbus Vlaamse Ardennen",3,"","FFFFFF","000099"
69405,1,"61","Oudenaarde - Schorisse - Ronse/Renaix","Ronse/Renaix - Schorisse - Oudenaarde/Oudenaarde - Schorisse - Ronse/Renaix",3,"","FFCC11","000000"
69406,1,"62","Oudenaarde - Nukerke - Ronse/Renaix","Ronse/Renaix - Nukerke -Oudenaarde/Oudenaarde - Nukerke - Ronse/Renaix",3,"","C5AA77","000000"
69407,1,"63","Oudenaarde - Etikhove - Ronse/Renaix","Ronse/Renaix - Etikhove - Oudenaarde/Oudenaarde - Etikhove - Ronse/Renaix",3,"","771133","FFFFFF"
69408,1,"65","Oudenaarde - Avelgem","Oudenaarde - Avelgem/Avelgem - Oudenaarde",3,"","229922","FFFFFF"
69409,1,"66","Oudenaarde - Kerkhove - Avelgem","Oudenaarde - Kerkhove - Avelgem/Avelgem - Kerkhove - Oudenaarde",3,"","BB0022","FFFFFF"
69410,1,"68","Ronse/Renaix - Avelgem","Ronse/Renaix - Avelgem/Avelgem - Ronse/Renaix",3,"","995511","FFFFFF"
69411,1,"470","Belbus Kluisbergen - Ronse/Renaix","Belbus Kluisbergen - Ronse/Renaix/Belbus Kluisbergen - Ronse/Renaix",3,"","FFFFFF","000099"
69412,1,"71","Ronse/Renaix Station - Scheldekouter - Stookt","Ronse Station - Scheldekouter - Stookt/Ronse Stookt - Scheldekouter - Station",3,"","DD0077","FFFFFF"
69413,1,"72","Ronse/Renaix Station - Germinal - Europawijk","Ronse Station - Germinal - Europawijk/Ronse Europawijk - Germinal - Station",3,"","EE8822","FFFFFF"
69414,1,"73","Ronse/Renaix Station - Grote Markt - Hogerlucht","Ronse Station - Grote Markt - Hogerlucht/Ronse Hogerlucht - Grote Markt - Station",3,"","BBDD00","000000"
69415,1,"74","Ronse/Renaix Station - Grote Markt -Shopping Plaza","Ronse Station - Grote Markt - Shopping Plaza/Ronse Shopping Plaza - Grote Markt - Station",3,"","BB0022","FFFFFF"
69416,1,"83","Deinze - Kruishoutem - Oudenaarde","Oudenaarde - Kruishoutem - Deinze/Deinze-Kruishoutem-Oudenaarde",3,"","0044BB","FFFFFF"
69417,1,"485","Belbus Zingem - Oudenaarde","Belbus Zingem - Oudenaarde/Belbus Zingem - Oudenaarde",3,"","FFFFFF","000099"
69418,1,"45","Gent Sint-Pieters - Gavere - Zottegem","Gent Sint-Pieters - Gavere - Zottegem/Zottegem - Gavere - Gent Sint-Pieters",3,"","BBDD00","000000"
69419,1,"658","Oudenaarde-Melden-Berchem-Zulzeke-Ronse/Renaix","Oudenaarde - Melden - Berchem - Zulzeke - Ronse/Renaix/Ronse/Renaix - Zulzeke - Berchem - Melden - Oudenaarde",3,"","FFFFFF","000099"
69420,1,"28S","Kwatrecht Mariagaard-Gent Sint-Pieters(sneldienst)","Kwatrecht Mariagaard - Gent Sint-Pieters (sneldienst)/Gent Sint-Pieters - Kwatrecht Mariagaard (sneldienst)",3,"","FF88AA","000000"
69423,1,"62S","Oudenaarde-Ronse/Renaix (sneldienst/direct)","Ronse/Renaix - Oudenaarde (sneldienst/direct)/Oudenaarde - Ronse/Renaix (sneldienst/direct)",3,"","C5AA77","000000"
69424,1,"76","De Pinte - Gent - Lochristi - Wachtebeke","Wachtebeke - Lochristi - Gent - De Pinte/De Pinte - Gent - Lochristi - Wachtebeke",3,"","005555","FFFFFF"
69425,1,"99S","Hamme - Temse - Antwerpen L.O. (sneldienst)","Antwerpen - Temse - Hamme (sneldienst)/Hamme - Temse - Antwerpen (sneldienst)",3,"","005555","FFFFFF"
69434,1,"930","Minder Mobielen Gent","ritten enkel voor minder mobielen/ritten enkel voor minder mobielen",3,"",,
69437,1,"63","Brugge-Beernem-Knesselare (Ursel)","Brugge - Beernem - Knesselare (- Ursel)/(Ursel -) Knesselare - Beernem - Brugge",3,"","BB0022","FFFFFF"
69438,1,"97","Avondlijn Brugge - Beernem","Avondlijn Beernem - Oedelem - Brugge Station/Avondlijn Brugge Station - Oedelem - Beernem (-St.-Joris)",3,"","229922","FFFFFF"
69439,1,"98","Avondlijn Brugge - Moerkerke (- Damme)","Avondlijn Moerkerke-Vivenkapelle-Sijsele-Brugge/Avondlijn Brugge-Sijsele-Vivenkapelle-Moerkerke(-Damme)",3,"","DD0077","FFFFFF"
69473,1,"1","Brugge Station-Centrum (Wollestraat)-Ver Assebroek","Brugge Station - Centrum - Ver-Assebroek/Ver Assebroek - Brugge Station",3,"","BB0022","FFFFFF"
69474,1,"2","Brugge 't Zand - Station - AZ St.Lucas - Assebroek","Assebroek - AZ Sint-Lucas - Brugge Station/Brugge 't Zand - AZ-Sint-Lucas - Assebroek",3,"","BBDD00","000000"
69475,1,"3","Brugge Station-St.Pieters-Centrum(Stadsschouwburg)","Sint-Pieters - Centrum/Brugge Station - Sint-Pieters",3,"","771133","FFFFFF"
69476,1,"4","Brugge Station-Centrum-St.Jozef-Koolkerke","Koolkerke - Brugge Centrum/Brugge Station - Centrum - Koolkerke",3,"","0044BB","FFFFFF"
69477,1,"5","Brugge Centrum -Station-St.Andries (Hermitage)","Sint-Andries (Hermitage) - Brugge Station/Brugge Centrum - Brugge Station - Sint-Andries (Hermitage)",3,"","995511","FFFFFF"
69479,1,"7","Brugge Centrum-Station-Kloosterhof","St.-Michiels - Brugge Station/Brugge Centrum - Station- St.-Michiels",3,"","FFCC11","000000"
69480,1,"8","Brugge Station - Assebroek Weidestraat","Brugge Station - Assebroek Weidestraat/Assebroek Weidestraat - Brugge Station",3,"","BB0022","FFFFFF"
69481,1,"9","Brugge Centrum-Station-Kristus Koning-Gevangenis","St.Andries Gevangenis - Brugge Centrum - Station/Brugge Centrum - Station - St.Andries Gevangenis",3,"","991199","FFFFFF"
69482,1,"10","Brugge Station-Assebroek -St.Kruis Kerk","St.-Kruis - Assebroek Bloso - Brugge Station - 't Zand/Brugge Station - Assebroek Bloso - St.-Kruis",3,"","1199DD","FFFFFF"
69483,1,"11","Brugge Station-Assebroek Peerdeke-St.Kruis kerk","St.Kruis-Assebroek Peerdeke-Brugge Station/Brugge Station-Centrum-Assebroek Peerdeke-St.Kruis",3,"","005555","FFFFFF"
69484,1,"12","Centrum-Station-Katelijneparking","Station-Bargeplein (Katelijneparking)-Centrum/Centrum-Bargeplein (Katelijneparking)-Station",3,"","DD0077","FFFFFF"
69485,1,"13","Brugge Station - 't Zand - AZ Sint-Jan","OCMW Molenerf - AZ Sint-Jan - Brugge Centrum/Brugge Station - Brugge 't Zand - AZ Sint-Jan",3,"","EE8822","FFFFFF"
69486,1,"14","Brugge Station - Centrum - St-Jozef(Ghandi)","Sint-Jozef - Brugge Centrum/Brugge Station - Brugge Centrum - Sint-Jozef",3,"","8899AA","000000"
69487,1,"15","Brugge Centrum-Station-Sint-Andries (De Prange)","St-Andries (De Prange)- Brugge Station/Brugge Centrum - Station-St-Andries (De Prange)",3,"","C5AA77","000000"
69489,1,"17","Brugge Centrum-Station-St.Michiels (Boudewijnpark)","St.-Michiels (Boudewijnpark) - Brugge Station/Brugge Centrum - Station - St.-Michiels (Boudewijnpark)",3,"","77CCAA","000000"
69490,1,"20","Brugge - Moerbrugge - Oostkamp","Oostkamp - Moerbrugge - Brugge/Brugge - Moerbrugge - Oostkamp",3,"","0044BB","FFFFFF"
69491,1,"21","Brugge-Zwevezele-Tielt","Tielt - Zwevezele - Brugge/Brugge - Zwevezele - Tielt",3,"","EE8822","FFFFFF"
69492,1,"22","Zwevezele-Ardooie-Roeselare","Roeselare - Ardooie - Zwevezele/Zwevezele - Ardooie - Roeselare",3,"","AACCEE","000000"
69493,1,"23","Brugge Station - AZ Sint-Jan - Blauwe Toren","Blauwe Toren - AZ Sint-Jan - Brugge Station/Brugge Station - AZ Sint-Jan - Blauwe Toren",3,"","0099AA","000000"
69494,1,"25","Brugge centrum-station-St.Michiels-St.Andries","St.-Andries - St.-Michiels - Brugge Station/Brugge Centrum - Station - St.-Michiels - St.-Andries",3,"","229922","FFFFFF"
69495,1,"26","Belbusgebied Beernem-Damme","Belbusgebied Beernem-Damme/Belbusgebied Beernem-Damme",3,"","FFFFFF","000099"
69496,1,"27","Brugge Station-Kinepolis-Loppem","Loppem - Kinepolis - Brugge Station/Brugge Station - Kinepolis - Loppem",3,"","8899AA","000000"
69497,1,"28","Beernem - Wingene - Zwevezele","Tielt - Oedelem LTI/Oedelem LTI - Tielt",3,"","BBDD00","000000"
